 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 8.    Time:   9:57:37
 Units: L = cm   , T = days , M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

    4780.0000  0.41400E-01  0.18600E-01  0.41400E-01  0.18600E-01 -0.21353E-01 -0.78952E+03  0.60359E+03 -0.82933E+03  0.60359E+03 -0.20865E+03 -0.28666E+03 -0.21652E+03 -0.14931E+03  0.00000E+00  0.00000E+00  0.18808E+03  0.11537E+04  0.32428E+03  39227  0.00000E+00      0.000
    4790.0000  0.22100E-01  0.99000E-02  0.22100E-01  0.99000E-02 -0.21396E-01 -0.78921E+03  0.60373E+03 -0.82902E+03  0.60373E+03 -0.20887E+03 -0.31311E+03 -0.23754E+03 -0.14923E+03  0.00000E+00  0.00000E+00  0.18741E+03  0.11537E+04  0.32458E+03  39247  0.00000E+00      0.000
    4800.0000  0.27600E-01  0.12400E-01  0.27600E-01  0.12400E-01 -0.21355E-01 -0.78887E+03  0.60388E+03 -0.82869E+03  0.60388E+03 -0.20908E+03 -0.35982E+03 -0.26174E+03 -0.14931E+03  0.00000E+00  0.00000E+00  0.18672E+03  0.11537E+04  0.32492E+03  39267  0.00000E+00      0.000
    4810.0000  0.86200E-01  0.38600E-01  0.86200E-01  0.38600E-01 -0.21254E-01 -0.78840E+03  0.60412E+03 -0.82822E+03  0.60411E+03 -0.20929E+03 -0.63265E+03 -0.30026E+03 -0.14949E+03  0.00000E+00  0.00000E+00  0.18581E+03  0.11537E+04  0.32545E+03  39308  0.00000E+00      0.000
    4820.0000  0.40900E-01  0.18300E-01  0.40900E-01  0.18300E-01 -0.21126E-01 -0.78780E+03  0.60439E+03 -0.82761E+03  0.60438E+03 -0.20951E+03 -0.10433E+04 -0.35498E+03 -0.14973E+03  0.00000E+00  0.00000E+00  0.18472E+03  0.11537E+04  0.32605E+03  39328  0.00000E+00      0.000
    4830.0000  0.22900E-01  0.46600E-01  0.22900E-01  0.46600E-01 -0.21012E-01 -0.78826E+03  0.60482E+03 -0.82808E+03  0.60481E+03 -0.20972E+03 -0.50944E+03 -0.32300E+03 -0.14994E+03  0.00000E+00  0.00000E+00  0.18456E+03  0.11545E+04  0.32640E+03  39393  0.00000E+00      0.000
    4840.0000  0.13000E-01  0.12300E+00  0.13000E-01  0.12300E+00 -0.20944E-01 -0.78799E+03  0.60605E+03 -0.82780E+03  0.60604E+03 -0.20993E+03 -0.85371E+03 -0.41718E+03 -0.15007E+03  0.00000E+00  0.00000E+00  0.18288E+03  0.11545E+04  0.32668E+03  39413  0.00000E+00      0.000
    4850.0000  0.87000E-02  0.15350E+00  0.87000E-02  0.15350E+00 -0.20947E-01 -0.79591E+03  0.60766E+03 -0.83572E+03  0.60766E+03 -0.21014E+03 -0.10054E+03 -0.20976E+03 -0.15006E+03  0.00000E+00  0.00000E+00  0.18903E+03  0.11626E+04  0.32681E+03  39558  0.00000E+00      0.000
    4860.0000  0.15900E-01  0.39470E+00  0.15900E-01  0.39470E+00 -0.21033E-01 -0.79585E+03  0.61023E+03 -0.83566E+03  0.61023E+03 -0.21035E+03 -0.21923E+03 -0.23557E+03 -0.14991E+03  0.00000E+00  0.00000E+00  0.18627E+03  0.11627E+04  0.32692E+03  39624  0.00000E+00      0.000
    4870.0000  0.20700E-01  0.31210E+00  0.20701E-01  0.31210E+00 -0.21195E-01 -0.80386E+03  0.61324E+03 -0.84367E+03  0.61323E+03 -0.21056E+03 -0.86353E+02 -0.21324E+03 -0.14960E+03  0.00000E+00  0.00000E+00  0.19107E+03  0.11708E+04  0.32707E+03  39750  0.00000E+00      0.000
    4880.0000 -0.17888E+01  0.14280E+00 -0.17888E+01  0.14280E+00 -0.21419E-01 -0.80581E+03  0.61704E+03 -0.84563E+03  0.61703E+03 -0.21077E+03 -0.69152E+02 -0.20983E+03 -0.14919E+03  0.00000E+00  0.00000E+00  0.18910E+03  0.11730E+04  0.32735E+03  39813  0.00000E+00      0.000
    4890.0000 -0.26520E+00  0.15640E+00 -0.26520E+00  0.15640E+00 -0.21678E-01 -0.81378E+03  0.62085E+03 -0.85360E+03  0.62085E+03 -0.21099E+03 -0.70104E+02 -0.21413E+03 -0.14871E+03  0.00000E+00  0.00000E+00  0.19308E+03  0.11813E+04  0.32768E+03  39904  0.00000E+00      0.000
    4900.0000  0.11460E+00  0.53590E+00  0.11460E+00  0.53590E+00 -0.21940E-01 -0.81440E+03  0.62434E+03 -0.85421E+03  0.62434E+03 -0.21120E+03 -0.14737E+03 -0.18060E+03 -0.14822E+03  0.00000E+00  0.00000E+00  0.19010E+03  0.11824E+04  0.32812E+03  39975  0.00000E+00      0.000
    4910.0000  0.47120E+00  0.00000E+00  0.24954E+00  0.00000E+00 -0.22175E-01 -0.81162E+03  0.62562E+03 -0.85162E+03  0.62562E+03 -0.21142E+03 -0.10000E+06 -0.22275E+03 -0.14779E+03  0.00000E+00  0.00000E+00  0.18580E+03  0.11827E+04  0.33099E+03  40028  0.00000E+00      0.000
    4920.0000 -0.28060E+00  0.20000E-02 -0.28060E+00  0.20000E-02 -0.22355E-01 -0.81814E+03  0.62565E+03 -0.85841E+03  0.62564E+03 -0.21165E+03 -0.78480E+02 -0.74910E+02 -0.14745E+03  0.00000E+00  0.00000E+00  0.19234E+03  0.11914E+04  0.33287E+03  40177  0.00000E+00      0.000
    4930.0000  0.26710E+00  0.15300E-01  0.26710E+00  0.15300E-01 -0.22462E-01 -0.81767E+03  0.62573E+03 -0.85794E+03  0.62573E+03 -0.21187E+03 -0.19259E+03 -0.15441E+03 -0.14725E+03  0.00000E+00  0.00000E+00  0.19157E+03  0.11928E+04  0.33476E+03  40219  0.00000E+00      0.000
    4940.0000 -0.14902E+01  0.12800E-01 -0.14902E+01  0.12800E-01 -0.22483E-01 -0.81780E+03  0.62591E+03 -0.85807E+03  0.62591E+03 -0.21210E+03 -0.84272E+02 -0.11471E+03 -0.14721E+03  0.00000E+00  0.00000E+00  0.19130E+03  0.11950E+04  0.33681E+03  40304  0.00000E+00      0.000
    4950.0000  0.18250E+00  0.12120E+00  0.18250E+00  0.12120E+00 -0.22413E-01 -0.81748E+03  0.62669E+03 -0.85776E+03  0.62669E+03 -0.21232E+03 -0.30027E+03 -0.19048E+03 -0.14734E+03  0.00000E+00  0.00000E+00  0.19002E+03  0.11968E+04  0.33898E+03  40328  0.00000E+00      0.000
    4960.0000  0.10210E+00  0.22550E+00  0.10210E+00  0.22550E+00 -0.22254E-01 -0.81732E+03  0.62880E+03 -0.85759E+03  0.62879E+03 -0.21254E+03 -0.43173E+03 -0.26988E+03 -0.14764E+03  0.00000E+00  0.00000E+00  0.18757E+03  0.11982E+04  0.34050E+03  40395  0.00000E+00      0.000
    4970.0000 -0.51489E+01  0.12730E+00 -0.51489E+01  0.12730E+00 -0.22010E-01 -0.82222E+03  0.63182E+03 -0.86250E+03  0.63181E+03 -0.21277E+03 -0.42762E+02 -0.24152E+03 -0.14809E+03  0.00000E+00  0.00000E+00  0.18928E+03  0.12040E+04  0.34146E+03  40512  0.00000E+00      0.000
    4980.0000 -0.52240E+00  0.12420E+00 -0.52240E+00  0.12420E+00 -0.21692E-01 -0.83217E+03  0.63495E+03 -0.87244E+03  0.63495E+03 -0.21298E+03 -0.98992E+02 -0.81922E+02 -0.14868E+03  0.00000E+00  0.00000E+00  0.19580E+03  0.12147E+04  0.34218E+03  40652  0.00000E+00      0.000
    4990.0000  0.40500E-01  0.25960E+00  0.40499E-01  0.25960E+00 -0.21317E-01 -0.83653E+03  0.63784E+03 -0.87680E+03  0.63783E+03 -0.21320E+03 -0.10614E+03 -0.75833E+02 -0.14938E+03  0.00000E+00  0.00000E+00  0.19707E+03  0.12197E+04  0.34283E+03  40797  0.00000E+00      0.000
    5000.0000  0.31000E-01  0.13290E+00  0.31000E-01  0.13290E+00 -0.20914E-01 -0.83614E+03  0.64014E+03 -0.87641E+03  0.64013E+03 -0.21341E+03 -0.18383E+03 -0.12246E+03 -0.15012E+03  0.00000E+00  0.00000E+00  0.19414E+03  0.12199E+04  0.34337E+03  40838  0.00000E+00      0.000
    5010.0000 -0.34599E+01  0.10850E+00 -0.34599E+01  0.10850E+00 -0.20506E-01 -0.83907E+03  0.64238E+03 -0.87935E+03  0.64237E+03 -0.21362E+03 -0.51405E+02 -0.13063E+03 -0.15088E+03  0.00000E+00  0.00000E+00  0.19461E+03  0.12234E+04  0.34394E+03  40888  0.00000E+00      0.000
    5020.0000  0.20500E-01  0.10990E+00  0.20500E-01  0.10990E+00 -0.20114E-01 -0.84004E+03  0.64362E+03 -0.88031E+03  0.64361E+03 -0.21382E+03 -0.13634E+03 -0.12582E+03 -0.15161E+03  0.00000E+00  0.00000E+00  0.19414E+03  0.12247E+04  0.34428E+03  40956  0.00000E+00      0.000
    5030.0000  0.12400E+00  0.00000E+00  0.12400E+00  0.00000E+00 -0.19658E-01 -0.83904E+03  0.64404E+03 -0.87931E+03  0.64403E+03 -0.21402E+03 -0.26623E+03 -0.24114E+03 -0.15307E+03  0.00000E+00  0.00000E+00  0.19247E+03  0.12247E+04  0.34528E+03  40976  0.00000E+00      0.000
    5040.0000  0.11320E+00  0.63000E-02  0.11320E+00  0.63000E-02 -0.19444E-01 -0.83829E+03  0.64407E+03 -0.87857E+03  0.64406E+03 -0.21421E+03 -0.36194E+03 -0.27758E+03 -0.15398E+03  0.00000E+00  0.00000E+00  0.19150E+03  0.12252E+04  0.34660E+03  41018  0.00000E+00      0.000
    5050.0000  0.79900E-01  0.11200E-01  0.79900E-01  0.11200E-01 -0.19275E-01 -0.83813E+03  0.64417E+03 -0.87840E+03  0.64416E+03 -0.21441E+03 -0.26414E+03 -0.23218E+03 -0.15471E+03  0.00000E+00  0.00000E+00  0.19104E+03  0.12261E+04  0.34767E+03  41064  0.00000E+00      0.000
    5060.0000  0.82900E-01  0.19200E-01  0.82900E-01  0.19200E-01 -0.19214E-01 -0.83723E+03  0.64434E+03 -0.87751E+03  0.64433E+03 -0.21460E+03 -0.55332E+03 -0.32113E+03 -0.15497E+03  0.00000E+00  0.00000E+00  0.18978E+03  0.12261E+04  0.34857E+03  41084  0.00000E+00      0.000
    5070.0000 -0.10000E-02  0.12900E-01 -0.99998E-03  0.12900E-01 -0.19388E-01 -0.83683E+03  0.64447E+03 -0.87711E+03  0.64447E+03 -0.21479E+03 -0.41577E+03 -0.32951E+03 -0.15423E+03  0.00000E+00  0.00000E+00  0.18905E+03  0.12262E+04  0.34905E+03  41124  0.00000E+00      0.000
    5080.0000  0.43100E-01  0.18900E-01  0.43100E-01  0.18900E-01 -0.19957E-01 -0.84492E+03  0.64458E+03 -0.88519E+03  0.64458E+03 -0.21499E+03 -0.12115E+03 -0.89044E+02 -0.15191E+03  0.00000E+00  0.00000E+00  0.19684E+03  0.12346E+04  0.34933E+03  41258  0.00000E+00      0.000
    5090.0000  0.15400E-01  0.69000E-02  0.15400E-01  0.69000E-02 -0.21826E-01 -0.84458E+03  0.64473E+03 -0.88486E+03  0.64473E+03 -0.21520E+03 -0.14830E+03 -0.11505E+03 -0.14844E+03  0.00000E+00  0.00000E+00  0.19613E+03  0.12346E+04  0.34967E+03  41278  0.00000E+00      0.000
    5100.0000  0.18000E-01  0.80000E-02  0.18000E-01  0.80000E-02 -0.24276E-01 -0.84494E+03  0.64480E+03 -0.88521E+03  0.64479E+03 -0.21543E+03 -0.14757E+03 -0.11768E+03 -0.14389E+03  0.00000E+00  0.00000E+00  0.19620E+03  0.12351E+04  0.34981E+03  41381  0.00000E+00      0.000
    5110.0000  0.13500E-01  0.61000E-02  0.13500E-01  0.61000E-02 -0.26952E-01 -0.84468E+03  0.64491E+03 -0.88496E+03  0.64490E+03 -0.21568E+03 -0.17303E+03 -0.13570E+03 -0.13892E+03  0.00000E+00  0.00000E+00  0.19557E+03  0.12351E+04  0.35006E+03  41401  0.00000E+00      0.000
    5120.0000  0.23800E-01  0.10600E-01  0.23800E-01  0.10600E-01 -0.29474E-01 -0.84452E+03  0.64498E+03 -0.88479E+03  0.64498E+03 -0.21597E+03 -0.18824E+03 -0.14741E+03 -0.13423E+03  0.00000E+00  0.00000E+00  0.19506E+03  0.12351E+04  0.35022E+03  41421  0.00000E+00      0.000
    5130.0000  0.22600E-01  0.10200E-01  0.22600E-01  0.10200E-01 -0.31616E-01 -0.84425E+03  0.64510E+03 -0.88452E+03  0.64510E+03 -0.21627E+03 -0.21257E+03 -0.16410E+03 -0.13025E+03  0.00000E+00  0.00000E+00  0.19436E+03  0.12351E+04  0.35049E+03  41441  0.00000E+00      0.000
    5140.0000  0.14600E-01  0.66000E-02  0.14600E-01  0.66000E-02 -0.33303E-01 -0.84408E+03  0.64518E+03 -0.88436E+03  0.64517E+03 -0.21660E+03 -0.22001E+03 -0.17518E+03 -0.12712E+03  0.00000E+00  0.00000E+00  0.19379E+03  0.12351E+04  0.35066E+03  41461  0.00000E+00      0.000
    5150.0000  0.24900E-01  0.11100E-01  0.24900E-01  0.11100E-01 -0.34557E-01 -0.84373E+03  0.64534E+03 -0.88401E+03  0.64533E+03 -0.21694E+03 -0.25758E+03 -0.19589E+03 -0.12479E+03  0.00000E+00  0.00000E+00  0.19294E+03  0.12351E+04  0.35101E+03  41481  0.00000E+00      0.000
    5160.0000  0.43400E-01  0.19400E-01  0.43400E-01  0.19400E-01 -0.35465E-01 -0.84356E+03  0.64545E+03 -0.88383E+03  0.64545E+03 -0.21729E+03 -0.27854E+03 -0.20858E+03 -0.12310E+03  0.00000E+00  0.00000E+00  0.19230E+03  0.12352E+04  0.35127E+03  41522  0.00000E+00      0.000
    5170.0000  0.27100E-01  0.12100E-01  0.27100E-01  0.12100E-01 -0.36142E-01 -0.84344E+03  0.64557E+03 -0.88372E+03  0.64557E+03 -0.21765E+03 -0.28592E+03 -0.21871E+03 -0.12184E+03  0.00000E+00  0.00000E+00  0.19172E+03  0.12353E+04  0.35154E+03  41603  0.00000E+00      0.000
    5180.0000  0.26500E-01  0.11900E-01  0.26500E-01  0.11900E-01 -0.36692E-01 -0.84317E+03  0.64569E+03 -0.88345E+03  0.64569E+03 -0.21801E+03 -0.31792E+03 -0.23293E+03 -0.12082E+03  0.00000E+00  0.00000E+00  0.19096E+03  0.12353E+04  0.35181E+03  41623  0.00000E+00      0.000
    5190.0000  0.37100E-01  0.45700E-01  0.37100E-01  0.45700E-01 -0.37418E-01 -0.84279E+03  0.64598E+03 -0.88306E+03  0.64597E+03 -0.21838E+03 -0.41282E+03 -0.25691E+03 -0.12002E+03  0.00000E+00  0.00000E+00  0.18993E+03  0.12354E+04  0.35231E+03  41664  0.00000E+00      0.000
    5200.0000  0.20900E-01  0.93800E-01  0.20900E-01  0.93800E-01 -0.38113E-01 -0.84286E+03  0.64668E+03 -0.88314E+03  0.64667E+03 -0.21876E+03 -0.37512E+03 -0.27484E+03 -0.11944E+03  0.00000E+00  0.00000E+00  0.18897E+03  0.12358E+04  0.35262E+03  41727  0.00000E+00      0.000
    5210.0000  0.23700E-01  0.26290E+00  0.23700E-01  0.26290E+00 -0.38658E-01 -0.84275E+03  0.64843E+03 -0.88302E+03  0.64842E+03 -0.21915E+03 -0.61955E+03 -0.36289E+03 -0.11899E+03  0.00000E+00  0.00000E+00  0.18679E+03  0.12359E+04  0.35282E+03  41768  0.00000E+00      0.000
    5220.0000 -0.80920E+00  0.25500E+00 -0.80920E+00  0.25500E+00 -0.39064E-01 -0.85152E+03  0.65042E+03 -0.89179E+03  0.65041E+03 -0.21953E+03 -0.93679E+02 -0.16854E+03 -0.11866E+03  0.00000E+00  0.00000E+00  0.19313E+03  0.12448E+04  0.35293E+03  41924  0.00000E+00      0.000
    5230.0000  0.17500E-01  0.41320E+00  0.17500E-01  0.41320E+00 -0.39298E-01 -0.85136E+03  0.65419E+03 -0.89164E+03  0.65419E+03 -0.21993E+03 -0.24898E+03 -0.23509E+03 -0.11847E+03  0.00000E+00  0.00000E+00  0.18886E+03  0.12448E+04  0.35309E+03  41946  0.00000E+00      0.000
    5240.0000 -0.10470E+00  0.35130E+00 -0.10470E+00  0.35130E+00 -0.39341E-01 -0.86075E+03  0.65776E+03 -0.90103E+03  0.65776E+03 -0.22032E+03 -0.94107E+02 -0.18614E+03 -0.11843E+03  0.00000E+00  0.00000E+00  0.19433E+03  0.12544E+04  0.35330E+03  42079  0.00000E+00      0.000
    5250.0000  0.30600E-01  0.35460E+00  0.30599E-01  0.35460E+00 -0.39175E-01 -0.86197E+03  0.66085E+03 -0.90224E+03  0.66084E+03 -0.22071E+03 -0.14226E+03 -0.18581E+03 -0.11857E+03  0.00000E+00  0.00000E+00  0.19200E+03  0.12559E+04  0.35354E+03  42122  0.00000E+00      0.000
    5260.0000 -0.14220E+00  0.17160E+00 -0.14220E+00  0.17160E+00 -0.38805E-01 -0.87086E+03  0.66465E+03 -0.91114E+03  0.66464E+03 -0.22110E+03 -0.10453E+03 -0.12041E+03 -0.11887E+03  0.00000E+00  0.00000E+00  0.19673E+03  0.12651E+04  0.35391E+03  42244  0.00000E+00      0.000
    5270.0000  0.30000E+00  0.10070E+00  0.30000E+00  0.10070E+00 -0.38240E-01 -0.87097E+03  0.66682E+03 -0.91125E+03  0.66682E+03 -0.22149E+03 -0.21940E+03 -0.11140E+03 -0.11934E+03  0.00000E+00  0.00000E+00  0.19431E+03  0.12663E+04  0.35497E+03  42326  0.00000E+00      0.000
    5280.0000 -0.39200E-01  0.80000E-03 -0.39200E-01  0.80000E-03 -0.37499E-01 -0.86780E+03  0.66683E+03 -0.90816E+03  0.66682E+03 -0.22187E+03 -0.96305E+03 -0.82330E+03 -0.11995E+03  0.00000E+00  0.00000E+00  0.19079E+03  0.12664E+04  0.35817E+03  42373  0.00000E+00      0.000
    5290.0000  0.27470E+00  0.10700E-01  0.27470E+00  0.10700E-01 -0.36727E-01 -0.87450E+03  0.66689E+03 -0.91486E+03  0.66688E+03 -0.22224E+03 -0.13788E+03 -0.11906E+03 -0.12075E+03  0.00000E+00  0.00000E+00  0.19706E+03  0.12753E+04  0.36035E+03  42499  0.00000E+00      0.000
    5300.0000  0.24460E+00  0.20000E-01  0.24460E+00  0.20000E-01 -0.36073E-01 -0.87488E+03  0.66700E+03 -0.91524E+03  0.66700E+03 -0.22260E+03 -0.16393E+03 -0.13136E+03 -0.12197E+03  0.00000E+00  0.00000E+00  0.19698E+03  0.12775E+04  0.36222E+03  42563  0.00000E+00      0.000
    5310.0000  0.53600E-01  0.34400E-01  0.53601E-01  0.34400E-01 -0.35246E-01 -0.87785E+03  0.66737E+03 -0.91821E+03  0.66736E+03 -0.22296E+03 -0.97622E+02 -0.80899E+02 -0.12350E+03  0.00000E+00  0.00000E+00  0.19923E+03  0.12826E+04  0.36432E+03  42633  0.00000E+00      0.000
    5320.0000  0.16570E+00  0.23800E+00  0.16570E+00  0.23800E+00 -0.34288E-01 -0.87971E+03  0.66887E+03 -0.92007E+03  0.66887E+03 -0.22330E+03 -0.10722E+03 -0.81180E+02 -0.12528E+03  0.00000E+00  0.00000E+00  0.19930E+03  0.12865E+04  0.36639E+03  42687  0.00000E+00      0.000
    5330.0000  0.12600E+00  0.39440E+00  0.12600E+00  0.39440E+00 -0.33241E-01 -0.87905E+03  0.67154E+03 -0.91941E+03  0.67154E+03 -0.22364E+03 -0.28754E+03 -0.16450E+03 -0.12723E+03  0.00000E+00  0.00000E+00  0.19568E+03  0.12870E+04  0.36753E+03  42770  0.00000E+00      0.000
    5340.0000  0.84900E-01  0.45060E+00  0.84900E-01  0.45060E+00 -0.32160E-01 -0.88131E+03  0.67508E+03 -0.92167E+03  0.67508E+03 -0.22397E+03 -0.24101E+03 -0.19421E+03 -0.12923E+03  0.00000E+00  0.00000E+00  0.19415E+03  0.12902E+04  0.36842E+03  42877  0.00000E+00      0.000
    5350.0000 -0.92210E+00  0.12390E+00 -0.92210E+00  0.12390E+00 -0.31128E-01 -0.88291E+03  0.67773E+03 -0.92327E+03  0.67773E+03 -0.22429E+03 -0.12067E+03 -0.23749E+03 -0.13115E+03  0.00000E+00  0.00000E+00  0.19277E+03  0.12924E+04  0.36901E+03  43002  0.00000E+00      0.000
    5360.0000  0.85200E-01  0.36580E+00  0.85200E-01  0.36580E+00 -0.30261E-01 -0.88713E+03  0.68061E+03 -0.92749E+03  0.68060E+03 -0.22459E+03 -0.25465E+03 -0.17214E+03 -0.13276E+03  0.00000E+00  0.00000E+00  0.19393E+03  0.12972E+04  0.36968E+03  43068  0.00000E+00      0.000
    5369.0000 -0.60000E-02  0.13610E+00 -0.60003E-02  0.13610E+00 -0.29754E-01 -0.89244E+03  0.68224E+03 -0.93280E+03  0.68223E+03 -0.22486E+03 -0.11565E+03 -0.11466E+03 -0.13371E+03  0.00000E+00  0.00000E+00  0.19730E+03  0.13029E+04  0.37006E+03  43156  0.00000E+00      0.000
    5370.0000 -0.11782E+01  0.85800E-01 -0.11782E+01  0.85800E-01 -0.29719E-01 -0.89362E+03  0.68233E+03 -0.93398E+03  0.68232E+03 -0.22489E+03 -0.72645E+02 -0.10196E+03 -0.13377E+03  0.00000E+00  0.00000E+00  0.19836E+03  0.13041E+04  0.37009E+03  43178  0.00000E+00      0.000
    5380.0000 -0.30990E+00  0.10860E+00 -0.30990E+00  0.10860E+00 -0.29705E-01 -0.89471E+03  0.68359E+03 -0.93507E+03  0.68358E+03 -0.22519E+03 -0.11443E+03 -0.98082E+02 -0.13380E+03  0.00000E+00  0.00000E+00  0.19796E+03  0.13056E+04  0.37043E+03  43261  0.00000E+00      0.000
    5390.0000  0.18960E+00  0.00000E+00  0.18960E+00  0.00000E+00 -0.30090E-01 -0.89421E+03  0.68471E+03 -0.93457E+03  0.68470E+03 -0.22549E+03 -0.21816E+03 -0.20868E+03 -0.13304E+03  0.00000E+00  0.00000E+00  0.19597E+03  0.13056E+04  0.37093E+03  43282  0.00000E+00      0.000
    5400.0000  0.11220E+00  0.17000E-02  0.11220E+00  0.17000E-02 -0.31463E-01 -0.89707E+03  0.68471E+03 -0.93743E+03  0.68470E+03 -0.22580E+03 -0.10701E+03 -0.98538E+02 -0.13054E+03  0.00000E+00  0.00000E+00  0.19853E+03  0.13096E+04  0.37207E+03  43345  0.00000E+00      0.000
    5410.0000  0.92700E-01  0.90000E-02  0.92700E-01  0.90000E-02 -0.33405E-01 -0.89644E+03  0.68476E+03 -0.93680E+03  0.68476E+03 -0.22612E+03 -0.16934E+03 -0.14613E+03 -0.12693E+03  0.00000E+00  0.00000E+00  0.19752E+03  0.13098E+04  0.37294E+03  43387  0.00000E+00      0.000
    5420.0000  0.51000E-01  0.94000E-02  0.51000E-01  0.94000E-02 -0.35630E-01 -0.89742E+03  0.68483E+03 -0.93778E+03  0.68483E+03 -0.22647E+03 -0.15291E+03 -0.12881E+03 -0.12280E+03  0.00000E+00  0.00000E+00  0.19808E+03  0.13113E+04  0.37343E+03  43450  0.00000E+00      0.000
    5430.0000  0.43900E-01  0.12300E-01  0.43900E-01  0.12300E-01 -0.38465E-01 -0.89706E+03  0.68495E+03 -0.93742E+03  0.68494E+03 -0.22683E+03 -0.17967E+03 -0.14602E+03 -0.11916E+03  0.00000E+00  0.00000E+00  0.19723E+03  0.13114E+04  0.37391E+03  43491  0.00000E+00      0.000
    5440.0000  0.30600E-01  0.11700E-01  0.30601E-01  0.11700E-01 -0.41121E-01 -0.90457E+03  0.68511E+03 -0.94493E+03  0.68511E+03 -0.22723E+03 -0.84610E+02 -0.56002E+02 -0.11697E+03  0.00000E+00  0.00000E+00  0.20419E+03  0.13194E+04  0.37440E+03  43567  0.00000E+00      0.000
    5450.0000  0.41800E-01  0.18700E-01  0.41800E-01  0.18700E-01 -0.42701E-01 -0.90419E+03  0.68527E+03 -0.94455E+03  0.68527E+03 -0.22765E+03 -0.12583E+03 -0.92371E+02 -0.11567E+03  0.00000E+00  0.00000E+00  0.20323E+03  0.13194E+04  0.37478E+03  43588  0.00000E+00      0.000
    5460.0000  0.11600E-01  0.52000E-02  0.11600E-01  0.52000E-02 -0.43623E-01 -0.90447E+03  0.68534E+03 -0.94483E+03  0.68533E+03 -0.22809E+03 -0.13483E+03 -0.10194E+03 -0.11491E+03  0.00000E+00  0.00000E+00  0.20300E+03  0.13198E+04  0.37493E+03  43629  0.00000E+00      0.000
    5470.0000  0.75000E-02  0.33000E-02  0.74999E-02  0.33000E-02 -0.44140E-01 -0.90431E+03  0.68541E+03 -0.94467E+03  0.68541E+03 -0.22853E+03 -0.15161E+03 -0.11739E+03 -0.11448E+03  0.00000E+00  0.00000E+00  0.20233E+03  0.13198E+04  0.37509E+03  43649  0.00000E+00      0.000
    5480.0000  0.18200E-01  0.82000E-02  0.18200E-01  0.82000E-02 -0.44451E-01 -0.90417E+03  0.68547E+03 -0.94453E+03  0.68547E+03 -0.22897E+03 -0.16703E+03 -0.12896E+03 -0.11422E+03  0.00000E+00  0.00000E+00  0.20170E+03  0.13198E+04  0.37522E+03  43669  0.00000E+00      0.000
    5490.0000  0.21000E-01  0.94000E-02  0.21000E-01  0.94000E-02 -0.44808E-01 -0.90387E+03  0.68561E+03 -0.94423E+03  0.68560E+03 -0.22942E+03 -0.18887E+03 -0.14621E+03 -0.11393E+03  0.00000E+00  0.00000E+00  0.20082E+03  0.13198E+04  0.37552E+03  43689  0.00000E+00      0.000
    5500.0000  0.13300E-01  0.59000E-02  0.13300E-01  0.59000E-02 -0.45791E-01 -0.90373E+03  0.68571E+03 -0.94409E+03  0.68570E+03 -0.22987E+03 -0.19386E+03 -0.15669E+03 -0.11312E+03  0.00000E+00  0.00000E+00  0.20012E+03  0.13199E+04  0.37575E+03  43730  0.00000E+00      0.000
    5510.0000  0.24000E-01  0.10800E-01  0.24000E-01  0.10800E-01 -0.48923E-01 -0.90346E+03  0.68583E+03 -0.94382E+03  0.68583E+03 -0.23034E+03 -0.22147E+03 -0.17239E+03 -0.11054E+03  0.00000E+00  0.00000E+00  0.19925E+03  0.13199E+04  0.37602E+03  43750  0.00000E+00      0.000
    5520.0000  0.37600E-01  0.16800E-01  0.37600E-01  0.16800E-01 -0.55477E-01 -0.90313E+03  0.68598E+03 -0.94349E+03  0.68597E+03 -0.23086E+03 -0.25358E+03 -0.19103E+03 -0.10514E+03  0.00000E+00  0.00000E+00  0.19826E+03  0.13199E+04  0.37635E+03  43770  0.00000E+00      0.000
    5530.0000  0.35400E-01  0.15800E-01  0.35400E-01  0.15800E-01 -0.64179E-01 -0.90388E+03  0.68610E+03 -0.94424E+03  0.68610E+03 -0.23146E+03 -0.17516E+03 -0.17145E+03 -0.97978E+02  0.00000E+00  0.00000E+00  0.19828E+03  0.13209E+04  0.37663E+03  43834  0.00000E+00      0.000
    5540.0000  0.76200E-01  0.34200E-01  0.76200E-01  0.34200E-01 -0.74745E-01 -0.90340E+03  0.68632E+03 -0.94376E+03  0.68632E+03 -0.23216E+03 -0.27991E+03 -0.19608E+03 -0.92641E+02  0.00000E+00  0.00000E+00  0.19690E+03  0.13209E+04  0.37712E+03  43854  0.00000E+00      0.000
